,App,SHA,TestFilePath,ModifyMethodAnnotation,isModifyMethodAnnotation,prediction
16407,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/hadoop/mr/GenomeVariantTransformMapperTest.java,0.0,False,False
16413,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/mongodb/variant/MongoVariantStorageEngineSampleRenamingTest.java,0.0,False,False
16428,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/mongodb/variant/annotation/MongoDBCustomVariantAnnotationManagerTest.java,0.0,False,False
16429,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/mongodb/variant/annotation/MongoDBVariantAnnotationManagerTest.java,0.0,False,False
16432,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorTest.java,0.0,False,False
16485,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/core/variant/search/VariantSearchIndexTest.java,0.0,False,True
16495,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/core/variant/adaptors/VariantDBAdaptorMultiFileTest.java,0.0,False,True
16496,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/core/variant/adaptors/VariantQueryUsingSearchIndexTest.java,0.0,False,False
16513,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/core/metadata/VariantMetadataConverterTest.java,0.0,False,True
16521,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,core/config/ConfigurationTest.java,0.0,False,True
16523,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,core/common/TimeUtilsTest.java,0.0,False,False
16577,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,analysis/variant/manager/VariantStorageManagerTest.java,0.0,False,True
16587,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,analysis/clinical/ClinicalAnalysisUtilsTest.java,0.0,False,False
16591,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,server/rest/SampleWSServerTest.java,0.0,False,True
16599,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,server/rest/StudyWSServerTest.java,0.0,False,False
16611,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/executors/SshMRExecutorTest.java,0.0,False,True
16614,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/index/core/filters/RangeIndexFieldFilterTest.java,0.0,False,True
16616,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/index/core/RangeIndexFieldTest.java,0.0,False,True
16620,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/index/sample/GenotypeCodecTest.java,0.0,False,False
16621,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/index/sample/VariantFileIndexEntryConverterTest.java,0.0,False,False
16624,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/index/sample/SampleIndexEntryPutBuilderTest.java,0.0,False,False
16640,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/HadoopVariantStorageSearchIntersectTest.java,0.0,False,False
16650,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/converters/stats/VariantStatsToHBaseConverterTest.java,0.0,False,True
16673,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/stats/SampleVariantStatsTest.java,0.0,False,True
16686,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/mongodb/variant/io/MongoVariantVcfDataWriterTest.java,0.0,False,False
16699,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/mongodb/variant/MongoDBVariantStorageTest.java,0.0,False,False
16718,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/mongodb/variant/stats/MongoVariantStatisticsManagerAggregatedExacTest.java,0.0,False,False
16731,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/core/io/bit/BitBufferTest.java,0.0,False,True
16742,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/core/variant/io/json/mixin/VariantAnnotationMixinTest.java,0.0,False,True
16745,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/core/variant/VariantStorageEngineSomaticTest.java,0.0,False,True
16754,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/core/variant/analysis/VariantSampleFilterTest.java,0.0,False,True
16758,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/core/variant/search/VariantSearchTest.java,0.0,False,True
16767,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/core/variant/adaptors/VariantDBAdaptorPhasedTest.java,0.0,False,True
16780,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/core/variant/stats/VariantStatisticsManagerTest.java,0.0,False,True
16798,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,core/common/UriUtilsTest.java,0.0,False,False
16805,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,templates/TemplateManagerTest.java,0.0,False,True
16809,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,catalog/utils/InterpretationUtilsTest.java,0.0,False,False
16827,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,catalog/db/mongodb/UserMongoDBAdaptorTest.java,0.0,False,True
16839,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,analysis/variant/metadata/CatalogStorageMetadataSynchronizerTest.java,0.0,False,True
16853,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,analysis/variant/samples/SampleEligibilityAnalysisTest.java,0.0,False,True
16862,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,analysis/clinical/ClinicalAnalysisUtilsTest.java,0.0,False,False
16877,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,server/rest/TestWSServer.java,0.0,False,False
16888,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/VariantHadoopStorageEngineNumericSampleTest.java,0.0,False,False
16891,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/index/core/RangeIndexFieldTest.java,0.0,False,True
16893,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/index/IndexUtilsTest.java,0.0,False,False
16895,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/index/sample/GenotypeCodecTest.java,0.0,False,False
16910,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/io/HadoopVariantExporterTest.java,0.0,False,True
16912,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/VariantTableRemoveTest.java,0.0,False,True
16920,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/VariantHadoopDBWriterTest.java,0.0,False,True
16924,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/converters/study/StudyEntryToHBaseConverterTest.java,0.0,False,False
16935,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/score/HadoopVariantScoreLoaderTest.java,0.0,False,False
16941,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/adaptors/phoenix/VariantPhoenixKeyFactoryTest.java,0.0,False,True
16953,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/transform/HadoopVariantStoragePipelineTransformTest.java,0.0,False,True
16954,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/transform/VariantToVcfSliceConverterTaskTest.java,0.0,False,True
16965,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/mongodb/variant/VariantMongoDBWriterTest.java,0.0,False,True
16967,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/mongodb/variant/converters/DocumentToStudyVariantEntryConverterTest.java,0.0,False,False
16977,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/mongodb/variant/annotation/MongoDBCustomVariantAnnotationManagerTest.java,0.0,False,False
16982,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/mongodb/variant/adaptors/VariantMongoDBQueryParserTest.java,0.0,False,True
16991,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/mongodb/variant/stats/MongoVariantStatisticsManagerMultiFilesTest.java,0.0,False,False
17007,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/core/io/bit/BitStreamTest.java,0.0,False,False
17009,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/core/variant/VariantStorageSearchIntersectTest.java,0.0,False,True
17010,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/core/variant/VariantStorageEngineNumericSampleTest.java,0.0,False,True
17018,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/core/variant/VariantStorageEngineSampleRenamingTest.java,0.0,False,True
17033,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/core/variant/search/VariantSearchTest.java,0.0,False,True
17037,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/core/variant/score/VariantScoreTest.java,0.0,False,True
17039,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/core/variant/annotation/CustomVariantAnnotationManagerTest.java,0.0,False,True
17048,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/core/variant/adaptors/VariantDBAdaptorMultiFileSpecificSamplesCollectionTest.java,0.0,False,False
17117,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,analysis/variant/manager/operations/AnnotationVariantStorageTest.java,0.0,False,True
17123,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,analysis/variant/manager/operations/AnalysisFileIndexerAggregatedTest.java,0.0,False,True
17127,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,analysis/variant/manager/VariantCatalogQueryUtilsTest.java,0.0,False,True
17131,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,analysis/tools/ToolExecutorTest.java,0.0,False,False
17136,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,analysis/clinical/exomiser/ExomiserInterpretationAnalysisTest.java,0.0,False,False
17178,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/index/sample/SampleIndexQueryParserTest.java,0.0,False,False
17183,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/HadoopVariantStorageEngineBNDTest.java,0.0,False,False
17199,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/converters/study/StudyEntryToHBaseConverterTest.java,0.0,False,False
17201,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/converters/AbstractPhoenixConverterTest.java,0.0,False,False
17205,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/VariantHadoopStoragePipelineTest.java,0.0,False,True
17208,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/search/HadoopVariantSearchIndexTest.java,0.0,False,False
17212,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/adaptors/HadoopVariantDBAdaptorTest.java,0.0,False,True
17215,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/adaptors/phoenix/PhoenixHelperTest.java,0.0,False,False
17220,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerTest.java,0.0,False,True
17227,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/archive/VariantHbaseTransformTaskTest.java,0.0,False,True
17252,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/mongodb/variant/annotation/MongoDBCustomVariantAnnotationManagerTest.java,0.0,False,False
17257,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/mongodb/variant/adaptors/VariantMongoDBQueryParserTest.java,0.0,False,True
17259,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorPhasedTest.java,0.0,False,False
17268,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/mongodb/variant/stats/MongoVariantStatisticsManagerAggregatedExacTest.java,0.0,False,False
17271,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/mongodb/metadata/MongoDBVariantStorageMetadataManagerTest.java,0.0,False,False
17278,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/core/io/VcfVariantReaderTest.java,0.0,False,True
17284,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/core/variant/VariantStorageSearchIntersectTest.java,0.0,False,True
17318,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/core/variant/adaptors/VariantFieldTest.java,0.0,False,True
17338,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/core/metadata/VariantSourceToVariantFileMetadataConverterTest.java,0.0,False,True
17349,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,core/common/YesNoAutoTest.java,0.0,False,True
17350,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,core/common/IOUtilsTest.java,0.0,False,True
17382,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,analysis/file/PostLinkSampleAssociationTest.java,0.0,False,True
17394,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,analysis/variant/manager/operations/RemoveVariantsTest.java,0.0,False,True
17416,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,server/rest/SampleWSServerTest.java,0.0,False,True
17417,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,server/rest/ProjectWSServerTest.java,0.0,False,False
17418,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,server/rest/JobWSServerTest.java,0.0,False,False
17432,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/utils/HBaseLockManagerTest.java,0.0,False,True
17436,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/executors/SshMRExecutorTest.java,0.0,False,True
17441,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/index/core/RangeIndexFieldTest.java,0.0,False,True
17443,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/index/IndexUtilsTest.java,0.0,False,False
17444,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/index/sample/AlleleCodecTest.java,0.0,False,False
17450,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/index/sample/SampleIndexEntryFilterTest.java,0.0,False,False
17460,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/HadoopVariantStorageEngineDuplicatedTest.java,0.0,False,True
17463,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/VariantHadoopStoragePipelineNoArchiveTest.java,0.0,False,True
17465,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/GenomeHelperTest.java,0.0,False,True
17473,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/converters/study/StudyEntryToHBaseConverterTest.java,0.0,False,False
17498,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/archive/mr/VariantLocalConflictResolverTest.java,0.0,False,True
17499,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/archive/VcfRecordComparatorTest.java,0.0,False,False
17501,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/transform/HadoopVariantStoragePipelineTransformTest.java,0.0,False,True
17519,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/mongodb/variant/converters/DocumentToVariantAnnotationConverterTest.java,0.0,False,True
17521,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/mongodb/variant/search/MongoDBVariantSearchIndexTest.java,0.0,False,False
17524,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/mongodb/variant/MongoDBVariantStorageEngineDuplicatedTest.java,0.0,False,False
17548,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/benchmark/queryGenerator/FixedQueryGeneratorTest.java,0.0,False,True
17551,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/core/io/VcfVariantReaderTest.java,0.0,False,True
17553,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/core/io/managers/AzureBlobStorageIOConnectorTest.java,0.0,False,True
17576,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/core/variant/VariantStorageEngineBNDTest.java,0.0,False,True
17578,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/core/variant/dedup/MaxQualDuplicatedVariantsResolverTest.java,0.0,False,False
17594,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/core/variant/adaptors/iterators/VariantComparatorTest.java,0.0,False,False
17597,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/core/variant/adaptors/VariantQueryUtilsTest.java,0.0,False,True
17608,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/core/metadata/VariantStorageMetadataManagerTest.java,0.0,False,True
17620,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,core/common/TimeUtilsTest.java,0.0,False,False
17627,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,TestParamConstants.java,0.0,False,False
17636,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,catalog/utils/AvroToAnnotationConverterTest.java,0.0,False,True
17640,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,catalog/utils/CatalogFileUtilsTest.java,0.0,False,True
17664,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,analysis/variant/manager/VariantManagerFetchTest.java,0.0,False,True
17665,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,analysis/variant/manager/operations/AnnotationVariantStorageTest.java,0.0,False,True
17666,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,analysis/variant/manager/operations/VariantFileIndexerOperationManagerTest.java,0.0,False,True
17667,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,analysis/variant/manager/operations/RemoveVariantsTest.java,0.0,False,True
17694,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,server/rest/utils/PasswordUtilsTest.java,0.0,False,False
17697,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,server/rest/StudyWSServerTest.java,0.0,False,False
17707,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/hadoop/utils/AbstractHBaseDriverTest.java,0.0,False,False
17717,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/hadoop/variant/index/sample/AlleleCodecTest.java,0.0,False,False
17723,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/hadoop/variant/index/sample/SampleIndexEntryFilterTest.java,0.0,False,False
17730,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/hadoop/variant/index/annotation/AnnotationIndexConverterTest.java,0.0,False,False
17749,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/hadoop/variant/HadoopVariantStorageEngineSampleRenamingTest.java,0.0,False,False
17760,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/hadoop/variant/adaptors/HadoopVariantDBAdaptorMultiFileTest.java,0.0,False,True
17772,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/hadoop/variant/archive/VcfRecordComparatorTest.java,0.0,False,False
17799,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/mongodb/variant/annotation/MongoDBVariantAnnotationManagerTest.java,0.0,False,False
17805,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorPhasedTest.java,0.0,False,False
17807,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorRemoveTest.java,0.0,False,True
17816,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/mongodb/variant/transform/MongoVariantStoragePipelineTransformTest.java,0.0,False,False
17827,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/core/io/bit/BitBufferTest.java,0.0,False,True
17831,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/core/variant/VariantStorageEngineNumericSampleTest.java,0.0,False,True
17838,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/core/variant/io/json/mixin/VariantAnnotationMixinTest.java,0.0,False,True
17850,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/core/variant/analysis/VariantSampleFilterTest.java,0.0,False,True
17853,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/core/variant/search/SearchIndexSamplesTest.java,0.0,False,True
17866,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/core/variant/adaptors/VariantQueryUsingSearchIndexTest.java,0.0,False,False
17870,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/core/variant/adaptors/VariantQueryUtilsTest.java,0.0,False,True
17872,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/core/variant/adaptors/VariantDBAdaptorLargeTest.java,0.0,False,True
17921,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,catalog/db/mongodb/ProjectMongoDBAdaptorTest.java,0.0,False,True
17925,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,catalog/db/mongodb/converters/CatalogCohortToSolrCohortConverterTest.java,0.0,False,False
17930,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,analysis/rga/RgaQueryParserTest.java,0.0,False,True
17940,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,analysis/variant/manager/operations/RemoveVariantsTest.java,0.0,False,True
17941,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,analysis/variant/manager/operations/AbstractVariantOperationManagerTest.java,0.0,False,False
17944,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,analysis/variant/manager/operations/AnalysisFileIndexerAggregatedTest.java,0.0,False,True
17947,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,analysis/variant/manager/VariantStorageManagerTest.java,0.0,False,True
17948,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,analysis/variant/manager/VariantCatalogQueryUtilsTest.java,0.0,False,True
17972,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,server/rest/UserWSServerTest.java,0.0,False,False
17974,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,app/migrations/v2_2_0/storage/UpdateSampleIndexStatusTest.java,0.0,False,False
17986,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,storage/hadoop/variant/index/core/CategoricalIndexFieldTest.java,0.0,False,False
17998,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,storage/hadoop/variant/index/sample/SampleIndexTest.java,0.0,False,True
18031,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,storage/hadoop/variant/annotation/HadoopVariantAnnotationManagerTest.java,0.0,False,True
18032,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,storage/hadoop/variant/adaptors/HadoopVariantDBAdaptorTest.java,0.0,False,True
18034,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,storage/hadoop/variant/adaptors/phoenix/VariantPhoenixSchemaTest.java,0.0,False,False
18048,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,storage/hadoop/variant/transform/VariantToVcfSliceConverterTaskTest.java,0.0,False,True
18049,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,storage/hadoop/metadata/HadoopVariantStorageMetadataManagerTest.java,0.0,False,False
18067,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,storage/mongodb/variant/search/MongoDBVariantSearchIndexTest.java,0.0,False,False
18090,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,storage/mongodb/metadata/MongoDBVariantStorageMetadataManagerTest.java,0.0,False,False
18110,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,storage/core/variant/io/VariantWriterFactoryTest.java,0.0,False,True
18111,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,storage/core/variant/io/json/mixin/VariantAnnotationMixinTest.java,0.0,False,True
18112,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,storage/core/variant/VariantStorageEngineSampleRenamingTest.java,0.0,False,True
18123,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,storage/core/variant/analysis/VariantSampleFilterTest.java,0.0,False,True
18132,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,storage/core/variant/score/VariantScoreLoaderTest.java,0.0,False,True
18150,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,storage/core/variant/stats/VariantStatisticsManagerAggregatedExacTest.java,0.0,False,False
18167,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,core/common/UriUtilsTest.java,0.0,False,False
18171,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,test/manager/DatasetCommandLineGeneratorTest.java,0.0,False,True
18194,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,catalog/db/mongodb/ProjectMongoDBAdaptorTest.java,0.0,False,True
18201,opencb/opencga,0a1f3f045106718110be4c89b58980ea8d38e011,analysis/file/PostLinkSampleAssociationTest.java,0.0,False,True
18202,opencb/opencga,0a1f3f045106718110be4c89b58980ea8d38e011,analysis/rga/RgaUtilsTest.java,0.0,False,False
18203,opencb/opencga,0a1f3f045106718110be4c89b58980ea8d38e011,analysis/rga/RgaQueryParserTest.java,0.0,False,True
18208,opencb/opencga,0a1f3f045106718110be4c89b58980ea8d38e011,analysis/variant/metadata/CatalogStorageMetadataSynchronizerTest.java,0.0,False,True
18218,opencb/opencga,0a1f3f045106718110be4c89b58980ea8d38e011,analysis/variant/manager/operations/PlatinumFileIndexerTest.java,0.0,False,True
18221,opencb/opencga,0a1f3f045106718110be4c89b58980ea8d38e011,analysis/variant/manager/VariantCatalogQueryUtilsTest.java,0.0,False,True
18236,opencb/opencga,0a1f3f045106718110be4c89b58980ea8d38e011,server/rest/ProjectWSServerTest.java,0.0,False,False
18239,opencb/opencga,0a1f3f045106718110be4c89b58980ea8d38e011,server/rest/OpenCGAWSServerTest.java,0.0,False,True
18254,opencb/opencga,0a1f3f045106718110be4c89b58980ea8d38e011,storage/hadoop/variant/filters/VariantRowFilterFactoryTest.java,0.0,False,False
18272,opencb/opencga,0a1f3f045106718110be4c89b58980ea8d38e011,storage/hadoop/variant/index/sample/SampleIndexQueryParserTest.java,0.0,False,False
18276,opencb/opencga,0a1f3f045106718110be4c89b58980ea8d38e011,storage/hadoop/variant/index/annotation/AnnotationIndexConverterTest.java,0.0,False,False
